wall_time,elapsed_sec,step,episode,ep_reward,ep_reward_ma100,sps,loss,policy_loss,value_loss,entropy,epsilon,embb_mbps_mean,spectral_eff_bps_hz,urllc_delay_ms_mean,sla_violation_pct,sla_satisfaction_pct,jains_fairness
2026-07-09 15:27:36,650.7,51199,256,-63.1572,-146.386,78.7,15.986129,-0.0,32.01696,2.235142,,1.818573,0.181857,96556.443531,4.140625,95.859375,0.355528
2026-07-09 15:27:43,657.87,51711,258,98.573,-141.7179,78.6,8.804562,0.0,17.654028,2.245207,,2.8097,0.28097,116192.485121,2.539062,97.460938,0.519364
2026-07-09 15:27:50,664.92,52223,261,-420.3197,-139.3898,78.5,195.600662,-0.0,391.245911,2.228888,,1.078143,0.107814,266120.802938,9.335938,90.664062,0.461145
2026-07-09 15:27:57,672.0,52735,263,-305.3599,-138.8458,78.5,164.582413,-0.0,329.209473,2.232064,,1.179726,0.117973,682156.853775,7.695312,92.304688,0.480987
2026-07-09 15:28:04,679.03,53247,266,124.8283,-132.3302,78.4,11.434765,0.0,22.914402,2.243635,,2.096892,0.209689,70621.565296,0.585938,99.414062,0.470961
2026-07-09 15:28:11,685.97,53759,268,52.8979,-128.5985,78.4,4.466504,0.0,8.97772,2.235674,,1.211989,0.121199,82703.40432,0.703125,99.296875,0.448216
2026-07-09 15:28:18,693.09,54271,271,-119.8892,-126.3078,78.3,55.569641,-0.0,111.184036,2.237731,,1.394996,0.1395,76160.312074,5.078125,94.921875,0.477544
2026-07-09 15:28:25,699.98,54783,273,-277.0241,-124.6627,78.3,125.923874,0.0,251.892578,2.241618,,2.075037,0.207504,78516.758181,9.84375,90.15625,0.424941
2026-07-09 15:28:32,706.97,55295,276,-215.8716,-122.5671,78.2,77.214943,0.0,154.474564,2.233946,,1.181947,0.118195,177828.695948,5.78125,94.21875,0.493973
2026-07-09 15:28:39,713.96,55807,279,-158.6686,-114.0201,78.2,87.988159,0.0,176.021057,2.236778,,1.176696,0.11767,57199.591413,4.53125,95.46875,0.47439
2026-07-09 15:28:46,720.9,56319,281,232.383,-109.7164,78.1,35.002995,0.0,70.050896,2.245492,,3.751877,0.375188,73022.780974,0.9375,99.0625,0.378796
2026-07-09 15:28:53,727.73,56831,284,115.5847,-105.874,78.1,17.146643,-0.0,34.338154,2.243422,,2.195857,0.219586,51041.043883,1.40625,98.59375,0.446561
2026-07-09 15:29:00,734.63,57343,286,268.4075,-100.2296,78.1,45.890415,0.0,91.825851,2.251182,,4.293517,0.429352,83695.620255,1.054688,98.945312,0.351532
2026-07-09 15:29:07,741.62,57855,289,9.0909,-96.9252,78.0,26.744659,-0.0,53.534138,2.241025,,1.961158,0.196116,87776.79083,2.65625,97.34375,0.42516
2026-07-09 15:29:14,748.57,58367,291,-213.8839,-93.1878,78.0,133.660889,-0.0,267.366669,2.244076,,2.222226,0.222223,147592.762632,6.757812,93.242188,0.361212
2026-07-09 15:29:21,755.57,58879,294,35.5334,-90.4942,77.9,2.239852,-0.0,4.524469,2.238296,,0.810127,0.081013,51199.971596,0.742188,99.257812,0.434173
2026-07-09 15:29:28,762.64,59391,296,126.8011,-87.7251,77.9,19.926418,-0.0,39.897736,2.244913,,2.254417,0.225442,79107.125542,0.9375,99.0625,0.42117
2026-07-09 15:29:35,769.67,59903,299,40.3436,-82.1526,77.8,29.704542,-0.0,59.45401,2.246196,,2.177388,0.217739,72012.143342,3.046875,96.953125,0.40937
2026-07-09 15:29:42,776.61,60415,302,35.2847,-79.4586,77.8,8.7333,-0.0,17.51145,2.242464,,1.481238,0.148124,99731.529984,1.679688,98.320312,0.536417
2026-07-09 15:29:49,783.71,60927,304,162.4947,-75.1332,77.7,29.343132,0.0,58.7313,2.251744,,3.017693,0.301769,120386.926263,1.132812,98.867188,0.431405
